ticker,crsp_fundno,caldt,dnav,dret
LQD,016419,20180905,114.6600000,0.000611
LQD,016419,20180821,115.9400000,-0.001550
LQD,016419,20180920,114.4700000,0.003331
LQD,016419,20180814,115.2400000,0.000434
LQD,016419,20170607,120.1300000,-0.001828
LQD,016419,20180913,114.9900000,0.001481
LQD,016419,20131021,114.5900000,-0.001481
LQD,016419,20180906,115.0400000,0.003314
LQD,016419,20180829,115.5500000,0.000433
LQD,016419,20180801,114.7900000,-0.003094
LQD,016419,20180827,115.8000000,-0.001035
LQD,016419,20180724,115.0200000,0.005068
LQD,016419,20180820,116.1200000,0.004411
LQD,016419,20170706,119.5900000,-0.002169
LQD,016419,20170710,119.6600000,0.002010
LQD,016419,20170725,120.4600000,-0.005613
LQD,016419,20180813,115.1900000,-0.001993
LQD,016419,20170717,120.4400000,0.001663
LQD,016419,20131001,113.0500000,0.000226
LQD,016419,20180629,114.5100000,0.002100
LQD,016419,20180628,114.2700000,-0.002531
LQD,016419,20130930,113.3900000,-0.002551
LQD,016419,20170802,120.8800000,-0.000744
LQD,016419,20170727,120.6800000,-0.001655
LQD,016419,20180620,114.1200000,-0.003319
LQD,016419,20130919,112.7500000,0.003203
LQD,016419,20180611,114.2700000,-0.001224
LQD,016419,20180607,114.6000000,0.004030
LQD,016419,20180719,115.4400000,0.002083
LQD,016419,20170911,120.8100000,-0.003875
LQD,016419,20170601,119.6500000,-0.001363
LQD,016419,20180712,115.3200000,0.001215
LQD,016419,20130911,111.2300000,0.001801
LQD,016419,20180517,113.7600000,-0.001755
LQD,016419,20180705,114.6500000,0.001223
LQD,016419,20180510,114.7700000,0.004024
LQD,016419,20170816,120.5700000,0.004081
LQD,016419,20170829,121.1600000,0.000495
LQD,016419,20180515,114.0200000,-0.007918
LQD,016419,20170906,121.0200000,-0.004033
LQD,016419,20170901,120.7300000,-0.002964
LQD,016419,20180501,114.4800000,-0.004859
LQD,016419,20130813,112.9600000,-0.007032
LQD,016419,20130924,113.6300000,0.004864
LQD,016419,20130828,112.4900000,-0.004866
LQD,016419,20170905,121.5100000,0.006461
LQD,016419,20180418,116.4300000,-0.005382
LQD,016419,20130823,111.9500000,0.006021
LQD,016419,20180413,116.8200000,0.000514
LQD,016419,20180604,114.5600000,-0.002264
LQD,016419,20180405,116.3100000,-0.001116
LQD,016419,20130814,112.9500000,-0.000089
LQD,016419,20130816,111.5800000,-0.007913
LQD,016419,20171003,120.9300000,0.001408
LQD,016419,20171005,120.7500000,-0.001488
LQD,016419,20180403,116.4400000,-0.003168
LQD,016419,20180516,113.9600000,-0.000526
LQD,016419,20171017,121.3600000,0.000907
LQD,016419,20171013,121.4600000,0.003719
LQD,016419,20130807,113.9400000,0.003170
LQD,016419,20180509,114.3100000,-0.000874
LQD,016419,20180530,115.4800000,-0.005340
LQD,016419,20180228,117.1100000,0.001796
LQD,016419,20180502,114.5400000,0.000524
LQD,016419,20171101,120.7900000,-0.000156
LQD,016419,20171025,120.4800000,-0.002897
LQD,016419,20180221,116.6300000,-0.004354
LQD,016419,20180425,114.5700000,-0.004432
LQD,016419,20171120,120.3100000,-0.000415
LQD,016419,20130724,114.5300000,-0.005471
LQD,016419,20180205,118.7700000,0.002617
LQD,016419,20130822,111.2800000,-0.001615
LQD,016419,20180129,120.0200000,-0.001414
LQD,016419,20180109,120.2900000,-0.003810
LQD,016419,20180402,116.8100000,0.000058
LQD,016419,20180117,120.5200000,-0.002978
LQD,016419,20171128,121.0400000,-0.000413
LQD,016419,20171207,120.8000000,-0.004040
LQD,016419,20171229,121.3900000,0.001733
LQD,016419,20180316,116.3800000,-0.000172
LQD,016419,20171214,121.5900000,0.001648
LQD,016419,20180309,116.1800000,-0.002490
LQD,016419,20130731,114.0300000,-0.002624
LQD,016419,20180102,120.6600000,-0.006014
LQD,016419,20180209,117.4500000,-0.003479
LQD,016419,20180119,119.8600000,-0.002497
LQD,016419,20180301,116.8700000,0.000771
LQD,016419,20180111,120.7500000,0.002574
LQD,016419,20171221,120.4000000,0.003361
LQD,016419,20180410,116.9900000,0.000599
LQD,016419,20171222,120.4100000,0.000083
LQD,016419,20171227,121.2700000,0.005305
LQD,016419,20171228,121.1800000,-0.000742
LQD,016419,20180108,120.7500000,0.000414
LQD,016419,20171116,120.1700000,-0.000416
LQD,016419,20180110,120.4400000,0.001247
LQD,016419,20180112,120.7500000,0.000000
LQD,016419,20180118,120.1600000,-0.002987
LQD,016419,20171122,121.1000000,0.003480
LQD,016419,20180130,119.6700000,-0.002916
LQD,016419,20171031,121.1300000,-0.000990
LQD,016419,20180202,118.4600000,-0.005958
LQD,016419,20171030,121.2500000,0.004474
LQD,016419,20180213,117.0100000,-0.002642
LQD,016419,20171219,120.5900000,-0.005525
LQD,016419,20171108,120.8100000,-0.001323
LQD,016419,20171218,121.2600000,-0.003206
LQD,016419,20180223,117.1800000,0.002395
LQD,016419,20171226,120.6300000,0.001827
LQD,016419,20171103,120.9700000,-0.000165
LQD,016419,20130726,114.5800000,0.003591
LQD,016419,20171211,120.8700000,0.000414
LQD,016419,20130729,114.3700000,-0.001833
LQD,016419,20170929,121.0100000,0.001324
LQD,016419,20130711,113.8300000,0.006188
LQD,016419,20180302,116.4000000,-0.004022
LQD,016419,20180105,120.7000000,-0.001572
LQD,016419,20171024,120.8300000,-0.001487
LQD,016419,20171130,120.5300000,-0.001491
LQD,016419,20171020,120.8100000,-0.003464
LQD,016419,20171129,120.7100000,-0.002726
LQD,016419,20130808,114.0200000,0.000702
LQD,016419,20130715,114.0700000,0.001493
LQD,016419,20180313,116.2900000,0.000258
LQD,016419,20171121,120.6800000,0.003075
LQD,016419,20180320,115.9900000,-0.003351
LQD,016419,20180305,116.2400000,-0.001375
LQD,016419,20170928,120.8500000,0.001658
LQD,016419,20180201,119.1700000,-0.003491
LQD,016419,20180312,116.2600000,0.000689
LQD,016419,20171012,121.0100000,0.001075
LQD,016419,20180423,115.3100000,-0.001126
LQD,016419,20171110,119.7900000,-0.006304
LQD,016419,20171109,120.5500000,-0.002152
LQD,016419,20180322,116.0300000,0.002679
LQD,016419,20180212,117.3200000,-0.001107
LQD,016419,20180319,116.3800000,0.000000
LQD,016419,20180529,116.1000000,0.007987
LQD,016419,20171102,120.9900000,0.001656
LQD,016419,20130815,112.4700000,-0.004250
LQD,016419,20170922,120.8200000,0.000911
LQD,016419,20171026,120.4700000,-0.000083
LQD,016419,20180416,116.8800000,0.000514
LQD,016419,20180419,115.7800000,-0.005583
LQD,016419,20170919,120.8000000,0.000746
LQD,016419,20180226,117.3100000,0.001109
LQD,016419,20171019,121.2300000,0.001901
LQD,016419,20170925,121.2200000,0.003311
LQD,016419,20180426,114.9300000,0.003142
LQD,016419,20130829,112.9100000,0.003734
LQD,016419,20170912,120.5800000,-0.001904
LQD,016419,20180524,114.8500000,0.002444
LQD,016419,20171010,120.9200000,0.001906
LQD,016419,20180504,114.5400000,-0.000436
LQD,016419,20171009,120.6900000,0.000332
LQD,016419,20170907,121.4300000,0.003388
LQD,016419,20130827,113.0400000,0.006858
LQD,016419,20130905,110.8800000,-0.007341
LQD,016419,20170823,120.9300000,0.003402
LQD,016419,20171002,120.7600000,0.000602
LQD,016419,20180508,114.4100000,-0.001397
LQD,016419,20170825,121.0100000,0.002319
LQD,016419,20170822,120.5200000,-0.001987
LQD,016419,20180406,116.8900000,0.004987
LQD,016419,20180427,115.2700000,0.002958
LQD,016419,20170721,121.3700000,0.002975
LQD,016419,20170921,120.7100000,0.000580
LQD,016419,20130912,111.4900000,0.002337
LQD,016419,20170920,120.6400000,-0.001325
LQD,016419,20180531,115.7000000,0.001905
LQD,016419,20180417,117.0600000,0.001540
LQD,016419,20130826,112.2700000,0.002858
LQD,016419,20180605,114.6900000,0.001135
LQD,016419,20170913,120.5300000,-0.000415
LQD,016419,20130917,111.8000000,0.001882
LQD,016419,20180430,115.3700000,0.000868
LQD,016419,20170809,120.3200000,0.000582
LQD,016419,20170808,120.2500000,-0.003233
LQD,016419,20170720,121.0100000,0.000662
LQD,016419,20170831,121.4100000,0.002229
LQD,016419,20170728,120.9300000,0.002072
LQD,016419,20130920,113.0100000,0.002306
LQD,016419,20180615,114.7100000,0.001047
LQD,016419,20130926,113.5400000,-0.002022
LQD,016419,20170824,120.7300000,-0.001654
LQD,016419,20180625,113.9400000,0.000439
LQD,016419,20180627,114.5600000,0.004560
LQD,016419,20180522,114.1500000,0.000263
LQD,016419,20180912,114.8200000,0.002532
LQD,016419,20170811,120.3000000,-0.000499
LQD,016419,20130916,111.5900000,0.001975
LQD,016419,20131002,113.2600000,0.001858
LQD,016419,20170810,120.3600000,0.000332
LQD,016419,20170711,119.7400000,0.000669
LQD,016419,20180706,114.9100000,0.002268
LQD,016419,20180608,114.4100000,-0.001658
LQD,016419,20170713,119.9700000,-0.001166
LQD,016419,20170801,120.9700000,0.003706
LQD,016419,20170731,120.8400000,-0.000744
LQD,016419,20180619,114.5000000,0.000087
LQD,016419,20180723,114.4400000,-0.004870
LQD,016419,20131009,113.4100000,-0.000617
LQD,016419,20180720,115.0000000,-0.003812
LQD,016419,20170724,121.1400000,-0.001895
LQD,016419,20170703,119.6500000,-0.002410
LQD,016419,20180806,115.5200000,0.001821
LQD,016419,20180702,114.0400000,-0.001088
LQD,016419,20170621,120.9700000,0.000662
LQD,016419,20180713,115.6000000,0.002428
LQD,016419,20180802,114.9200000,0.001133
LQD,016419,20131016,113.8400000,0.004412
LQD,016419,20170712,120.1100000,0.003090
LQD,016419,20170515,118.7400000,0.000000
LQD,016419,20131018,114.7600000,0.001658
LQD,016419,20180731,115.4900000,0.002256
LQD,016419,20170705,119.8500000,0.001672
LQD,016419,20180910,114.7700000,0.002008
LQD,016419,20180823,115.9500000,0.000086
LQD,016419,20180725,115.2000000,0.001565
LQD,016419,20131024,115.2300000,-0.002769
LQD,016419,20180321,115.7200000,-0.002328
LQD,016419,20170608,119.9800000,-0.001249
LQD,016419,20170623,121.0700000,0.000992
LQD,016419,20170622,120.9500000,-0.000165
LQD,016419,20180803,115.3100000,0.003394
LQD,016419,20180824,115.9200000,-0.000259
LQD,016419,20160505,119.8700000,0.002341
LQD,016419,20181105,111.7800000,0.002331
LQD,016419,20170615,120.5800000,-0.001573
LQD,016419,20170531,120.1300000,0.001751
LQD,016419,20131105,114.0700000,-0.003320
LQD,016419,20180816,115.6100000,0.000606
LQD,016419,20170524,119.4600000,0.001173
LQD,016419,20131101,114.3400000,-0.003994
LQD,016419,20180828,115.5000000,-0.002591
LQD,016419,20170606,120.3500000,0.002499
LQD,016419,20181002,114.4900000,0.001137
LQD,016419,20170605,120.0500000,-0.001829
LQD,016419,20131031,115.1800000,-0.000521
LQD,016419,20170530,119.9200000,0.002508
LQD,016419,20170510,117.9500000,0.000679
LQD,016419,20180904,114.5900000,-0.004782
LQD,016419,20170613,119.9800000,0.000918
LQD,016419,20131118,114.4600000,0.003595
LQD,016419,20170519,119.6300000,0.000502
LQD,016419,20131115,114.0500000,0.001317
LQD,016419,20170411,118.4400000,0.004921
LQD,016419,20170512,118.7400000,0.005079
LQD,016419,20181011,113.3100000,0.004521
LQD,016419,20131119,114.1900000,-0.002359
LQD,016419,20180926,114.7000000,0.004027
LQD,016419,20180924,114.4300000,-0.001135
LQD,016419,20181024,112.8700000,0.003289
LQD,016419,20170503,118.4600000,0.000253
LQD,016419,20131122,114.1500000,0.003781
LQD,016419,20170502,118.4300000,0.003389
LQD,016419,20181019,112.5600000,-0.002481
LQD,016419,20181005,112.9000000,-0.002738
LQD,016419,20170419,119.1500000,-0.002010
LQD,016419,20181018,112.8400000,-0.000974
LQD,016419,20170421,118.9000000,0.000673
LQD,016419,20181102,111.5200000,-0.003485
LQD,016419,20170410,117.8600000,0.001615
LQD,016419,20170330,117.5600000,-0.002291
LQD,016419,20170413,118.8900000,0.003630
LQD,016419,20181023,112.5000000,-0.000622
LQD,016419,20170412,118.4600000,0.000169
LQD,016419,20131205,113.4000000,0.000000
LQD,016419,20131202,113.7600000,-0.002555
LQD,016419,20131218,114.4600000,0.001137
LQD,016419,20170405,117.7300000,0.000255
LQD,016419,20170323,117.3600000,-0.001106
LQD,016419,20181025,112.6800000,-0.001683
LQD,016419,20181109,112.1800000,0.001518
LQD,016419,20181121,111.7200000,0.002243
LQD,016419,20181112,112.2200000,0.000357
LQD,016419,20170314,115.5700000,0.000000
LQD,016419,20170320,116.8500000,0.001972
LQD,016419,20170324,117.5900000,0.001960
LQD,016419,20181120,111.4700000,-0.001970
LQD,016419,20181130,111.5100000,-0.000359
LQD,016419,20160817,123.1700000,0.002115
LQD,016419,20150225,121.9000000,0.002385
LQD,016419,20131220,114.5100000,0.003769
LQD,016419,20170313,115.5700000,-0.001986
LQD,016419,20131217,114.3300000,0.003071
LQD,016419,20170310,115.8000000,0.001817
LQD,016419,20181224,112.5700000,0.002404
LQD,016419,20181210,112.1500000,-0.000535
LQD,016419,20131226,113.6700000,-0.000459
LQD,016419,20170306,117.1000000,-0.000768
LQD,016419,20181228,112.2700000,-0.000445
LQD,016419,20170303,117.1900000,0.000512
LQD,016419,20160620,120.2900000,0.000166
LQD,016419,20181128,111.6800000,-0.000179
LQD,016419,20181221,112.3000000,-0.002044
LQD,016419,20181220,112.5300000,-0.006884
LQD,016419,20130910,111.0300000,-0.003142
LQD,016419,20160819,123.2300000,-0.002105
LQD,016419,20131023,115.5500000,0.002516
LQD,016419,20170301,117.2300000,-0.007340
LQD,016419,20131224,114.0700000,-0.003146
LQD,016419,20120621,116.6614000,0.002481
LQD,016419,20120626,116.8703000,0.000602
LQD,016419,20120712,118.5859000,0.001843
LQD,016419,20120730,120.1710000,-0.001689
LQD,016419,20120810,119.5300000,0.001676
LQD,016419,20120824,119.5200000,0.001592
LQD,016419,20120910,119.6500000,-0.000501
LQD,016419,20120912,119.6000000,-0.001169
LQD,016419,20120914,119.4800000,-0.000335
LQD,016419,20120919,120.0600000,0.001752
LQD,016419,20120622,116.7755000,0.000978
LQD,016419,20120716,119.1898000,0.002690
LQD,016419,20120620,116.3727000,-0.000974
LQD,016419,20120709,117.9186000,0.003440
LQD,016419,20120815,118.6200000,-0.006116
LQD,016419,20120828,119.8200000,0.002426
LQD,016419,20120918,119.8500000,0.003265
LQD,016419,20120924,120.4400000,0.002581
LQD,016419,20120830,119.7200000,-0.000668
LQD,016419,20120925,120.6000000,0.001328
LQD,016419,20121001,120.9600000,0.001352
LQD,016419,20121015,122.2800000,0.002295
LQD,016419,20121025,121.5100000,-0.002381
LQD,016419,20121112,121.9000000,0.000328
LQD,016419,20121115,121.7300000,-0.000985
LQD,016419,20121116,121.6700000,-0.000493
LQD,016419,20121128,121.6500000,0.001070
LQD,016419,20121106,121.5400000,-0.002053
LQD,016419,20121130,121.6700000,0.000082
LQD,016419,20121211,121.3700000,-0.001481
LQD,016419,20130111,120.7500000,0.000414
LQD,016419,20121221,121.1100000,0.001654
LQD,016419,20121224,121.0800000,-0.000248
LQD,016419,20121231,121.0000000,-0.002638
LQD,016419,20121228,121.3200000,0.001073
LQD,016419,20130109,120.8300000,0.000083
LQD,016419,20130123,120.7200000,0.000414
LQD,016419,20130314,118.9200000,-0.000504
LQD,016419,20130404,120.3700000,0.004506
LQD,016419,20130410,120.8000000,-0.002313
LQD,016419,20130624,112.4400000,-0.006626
LQD,016419,20130628,113.2900000,0.000353
LQD,016419,20130626,112.7000000,0.005981
LQD,016419,20130621,113.1900000,-0.006408
LQD,016419,20130606,117.2100000,0.001196
LQD,016419,20130605,117.0700000,-0.002726
LQD,016419,20130619,115.6000000,-0.005762
LQD,016419,20130320,119.4000000,-0.002590
LQD,016419,20121227,121.1900000,0.003561
LQD,016419,20130222,119.5300000,0.000921
LQD,016419,20120921,120.1300000,-0.001081
LQD,016419,20130125,120.0800000,-0.004972
LQD,016419,20100730,109.5537000,0.002596
LQD,016419,20111208,111.6127000,0.003090
LQD,016419,20110822,112.9618000,-0.001775
LQD,016419,20110921,112.5643000,0.000666
LQD,016419,20120202,115.6644000,0.000265
LQD,016419,20111216,112.1661000,0.000755
LQD,016419,20120312,115.7016000,0.000817
LQD,016419,20120308,115.8250000,-0.001456
LQD,016419,20100806,109.8556000,0.002661
LQD,016419,20120216,115.4745000,-0.003868
LQD,016419,20100726,108.8678000,0.000542
LQD,016419,20100727,108.9586000,0.000834
LQD,016419,20110906,113.1758000,0.003776
LQD,016419,20111206,111.4298000,0.001474
LQD,016419,20120328,115.1826000,0.001724
LQD,016419,20111007,110.1654000,-0.002086
LQD,016419,20100819,111.9721000,0.003624
LQD,016419,20120412,115.0163000,-0.000289
LQD,016419,20120404,114.1009000,-0.005599
LQD,016419,20111121,111.3895000,-0.003761
LQD,016419,20120425,115.4336000,-0.001531
LQD,016419,20100803,109.4414000,-0.000629
LQD,016419,20120306,116.0300000,-0.003128
LQD,016419,20111028,112.8322000,-0.001347
LQD,016419,20110909,112.8715000,0.000718
LQD,016419,20120517,115.7115000,-0.002366
LQD,016419,20100910,110.1905000,-0.006087
LQD,016419,20120314,114.6772000,-0.007224
LQD,016419,20100913,110.3935000,0.001842
LQD,016419,20120322,114.5599000,0.002976
LQD,016419,20110916,111.7654000,-0.000999
LQD,016419,20111117,111.8846000,-0.001148
LQD,016419,20111013,110.2914000,0.002147
LQD,016419,20100920,110.7284000,0.001772
LQD,016419,20120618,116.4230000,0.002714
LQD,016419,20120323,114.6767000,0.001020
LQD,016419,20120326,114.7219000,0.000394
LQD,016419,20100816,111.2401000,0.006694
LQD,016419,20100817,111.5844000,0.003095
LQD,016419,20120330,115.2611000,0.000653
LQD,016419,20111024,112.3935000,0.001328
LQD,016419,20101007,113.1671000,0.002881
LQD,016419,20110929,111.1159000,0.000417
LQD,016419,20120508,116.3506000,0.000840
LQD,016419,20100824,112.1096000,0.002474
LQD,016419,20120417,115.3945000,-0.000412
LQD,016419,20101018,111.7227000,-0.001265
LQD,016419,20101019,112.1300000,0.003646
LQD,016419,20101020,112.2900000,0.001427
LQD,016419,20120427,115.8493000,0.001660
LQD,016419,20120514,116.4267000,0.001843
LQD,016419,20100903,110.6184000,-0.002402
LQD,016419,20120515,116.3139000,-0.000969
LQD,016419,20120521,115.2000000,-0.002605
LQD,016419,20120518,115.5009000,-0.001820
LQD,016419,20120607,115.5700000,-0.000343
LQD,016419,20120608,115.8915000,0.002782
LQD,016419,20110111,108.4900000,0.000008
LQD,016419,20120613,115.4284000,-0.002547
LQD,016419,20101111,111.3912000,-0.000984
LQD,016419,20100923,112.0906000,0.001355
LQD,016419,20111209,111.4500000,-0.001458
LQD,016419,20100930,112.5244000,-0.001570
LQD,016419,20101005,112.3904000,0.001317
LQD,016419,20101006,112.8420000,0.004018
LQD,016419,20101013,112.8162000,-0.003744
LQD,016419,20101021,112.3500000,0.000534
LQD,016419,20120525,115.1526000,-0.000115
LQD,016419,20110308,107.7612000,-0.000971
LQD,016419,20100917,110.5325000,-0.000954
LQD,016419,20100921,111.1271000,0.003601
LQD,016419,20101103,112.2864000,0.003023
LQD,016419,20101102,111.9480000,0.001796
LQD,016419,20110103,108.6200000,0.003418
LQD,016419,20101108,112.4144000,-0.002006
LQD,016419,20101221,108.0600000,0.000049
LQD,016419,20101025,112.3392000,0.001955
LQD,016419,20101209,107.8200000,-0.001838
LQD,016419,20101208,108.0185000,-0.010030
LQD,016419,20101207,109.1129000,0.001081
LQD,016419,20101203,108.8616000,-0.001080
LQD,016419,20101202,108.9793000,-0.007751
LQD,016419,20101027,111.6705000,-0.004402
LQD,016419,20101130,110.3589000,0.001003
LQD,016419,20120320,113.9900000,-0.004374
LQD,016419,20101126,109.9636000,-0.003957
LQD,016419,20101123,110.7000000,0.003339
LQD,016419,20101119,110.0365000,0.000115
LQD,016419,20110104,108.5500000,-0.000644
LQD,016419,20110107,108.1123000,0.003027
LQD,016419,20101117,110.1202000,0.003715
LQD,016419,20110112,108.4539000,-0.000333
LQD,016419,20110628,110.2805000,-0.005333
LQD,016419,20110121,108.0048000,-0.002176
LQD,016419,20110616,110.8130000,0.006126
LQD,016419,20110615,110.1383000,-0.002325
LQD,016419,20110614,110.3950000,-0.003015
LQD,016419,20110608,110.7864000,0.001690
LQD,016419,20110601,111.1658000,0.004468
LQD,016419,20110204,107.1485000,-0.003734
LQD,016419,20110208,107.0197000,0.000945
LQD,016419,20110510,110.5140000,-0.001158
LQD,016419,20110523,110.8152000,0.001603
LQD,016419,20110527,111.0462000,0.002274
LQD,016419,20110222,107.8700000,0.002106
LQD,016419,20110517,110.8478000,0.002340
LQD,016419,20110502,109.6801000,0.001759
LQD,016419,20110411,107.5857000,0.000038
LQD,016419,20110318,109.1900000,-0.000485
LQD,016419,20110321,109.1100000,-0.000733
LQD,016419,20110323,108.9789000,0.000076
LQD,016419,20110419,109.0702000,0.001350
LQD,016419,20110404,108.0390000,0.002220
LQD,016419,20110329,108.2637000,-0.000548
LQD,016419,20110421,109.0624000,-0.001340
LQD,016419,20110330,108.0581000,-0.001899
LQD,016419,20110316,108.9848000,0.001032
LQD,016419,20110405,108.1566000,0.001088
LQD,016419,20110420,109.2087000,0.001270
LQD,016419,20110310,108.1907000,0.004276
LQD,016419,20110413,108.0847000,0.002172
LQD,016419,20110304,107.6716000,-0.001469
LQD,016419,20110302,108.3948000,-0.000420
LQD,016419,20110509,110.6421000,0.000925
LQD,016419,20110503,109.8891000,0.001906
LQD,016419,20110228,108.7451000,0.002784
LQD,016419,20110218,107.6433000,0.001013
LQD,016419,20110217,107.5344000,0.001283
LQD,016419,20110210,107.0817000,0.002148
LQD,016419,20110215,107.4100000,0.001760
LQD,016419,20110524,110.7885000,-0.000241
LQD,016419,20110216,107.3966000,-0.000125
LQD,016419,20110518,110.8710000,0.000209
LQD,016419,20110214,107.2213000,0.002807
LQD,016419,20110202,107.8317000,-0.001213
LQD,016419,20110207,106.9187000,-0.002145
LQD,016419,20101223,108.0200000,-0.001480
LQD,016419,20110203,107.5501000,-0.002611
LQD,016419,20110131,108.6686000,0.001148
LQD,016419,20110603,110.7333000,-0.002654
LQD,016419,20110201,107.9627000,-0.002566
LQD,016419,20110623,110.8446000,0.000904
LQD,016419,20110127,108.3185000,-0.002776
LQD,016419,20110125,108.5300000,0.002865
LQD,016419,20110622,110.7445000,0.000133
LQD,016419,20110609,110.8506000,0.000579
LQD,016419,20110120,108.2403000,-0.001997
LQD,016419,20110124,108.2200000,0.001993
LQD,016419,20110118,108.4403000,-0.001944
LQD,016419,20111230,112.6700000,0.002788
LQD,016419,20110309,107.7300000,-0.000290
LQD,016419,20100610,105.4700000,-0.003189
LQD,016419,20100706,107.4257000,-0.001786
LQD,016419,20100604,105.0047000,0.001878
LQD,016419,20100526,106.0862000,-0.001727
LQD,016419,20100611,104.8354000,-0.006017
LQD,016419,20100607,105.7219000,0.006830
LQD,016419,20100524,106.6555000,0.000865
LQD,016419,20100602,104.9727000,-0.001499
LQD,016419,20100608,105.7752000,0.000504
LQD,016419,20100504,106.2882000,0.000473
LQD,016419,20100430,106.4929000,0.004055
LQD,016419,20100428,106.0502000,-0.000632
LQD,016419,20091203,105.1767000,-0.003399
LQD,016419,20100408,104.8055000,0.004888
LQD,016419,20100401,104.6364000,-0.000000
LQD,016419,20091214,105.1188000,0.001481
LQD,016419,20091218,105.8495000,0.004785
LQD,016419,20091222,104.7727000,-0.007379
LQD,016419,20091224,104.4595000,-0.002348
LQD,016419,20091228,104.2764000,-0.001753
LQD,016419,20091202,105.5354000,0.001777
LQD,016419,20100104,104.1931000,0.000499
LQD,016419,20100105,104.5703000,0.003620
LQD,016419,20100324,105.7305000,-0.002335
LQD,016419,20100323,105.9780000,0.000957
LQD,016419,20100329,104.9076000,0.002579
LQD,016419,20100303,105.0871000,0.000110
LQD,016419,20100226,105.1303000,0.003681
LQD,016419,20100219,103.6570000,-0.000047
LQD,016419,20100216,103.9726000,0.002101
LQD,016419,20100211,103.8289000,-0.004057
LQD,016419,20100209,104.6329000,-0.003401
LQD,016419,20100208,104.9900000,0.000866
LQD,016419,20100205,104.8992000,0.001467
LQD,016419,20100212,103.7546000,-0.000716
LQD,016419,20100217,104.0158000,0.000415
LQD,016419,20100204,104.7455000,-0.001287
LQD,016419,20100203,104.8805000,0.000512
LQD,016419,20100222,103.9684000,0.003004
LQD,016419,20100224,104.6702000,0.004656
LQD,016419,20100127,105.4188000,-0.000450
LQD,016419,20100126,105.4663000,-0.002657
LQD,016419,20100308,104.9580000,-0.001252
LQD,016419,20100309,104.9131000,-0.000428
LQD,016419,20100121,105.8517000,0.002636
LQD,016419,20100311,104.8667000,-0.000708
LQD,016419,20100315,105.2097000,0.002073
LQD,016419,20100310,104.9410000,0.000266
LQD,016419,20100317,105.8296000,0.004498
LQD,016419,20100114,105.2210000,-0.001595
LQD,016419,20100319,105.8492000,-0.001279
LQD,016419,20100112,105.2288000,0.002778
LQD,016419,20100113,105.3891000,0.001523
LQD,016419,20100326,104.6377000,-0.001874
LQD,016419,20100108,104.9242000,-0.000236
LQD,016419,20100325,104.8342000,-0.008477
LQD,016419,20090825,103.3192000,0.003299
LQD,016419,20090929,105.5952000,-0.001789
LQD,016419,20090828,103.5990000,0.001629
LQD,016419,20090925,105.6211000,0.002587
LQD,016419,20090924,105.3486000,0.001247
LQD,016419,20090902,103.7467000,0.002329
LQD,016419,20090916,104.4562000,0.000428
LQD,016419,20091029,105.0052000,-0.000586
LQD,016419,20091016,104.1047000,0.000801
LQD,016419,20090904,103.4889000,-0.003130
LQD,016419,20091030,105.0762000,0.000676
LQD,016419,20091019,104.4265000,0.003091
LQD,016419,20091109,104.3624000,0.002787
LQD,016419,20090909,103.2971000,-0.000947
LQD,016419,20091021,105.0724000,0.000284
LQD,016419,20091119,105.5996000,-0.000714
LQD,016419,20090914,104.6009000,0.001692
LQD,016419,20091125,105.8864000,0.002396
LQD,016419,20091120,105.5262000,-0.000695
LQD,016419,20091127,106.0989000,0.002007
LQD,016419,20091124,105.6333000,0.001831
LQD,016419,20091007,105.3653000,0.001454
LQD,016419,20090812,101.8363000,-0.001637
LQD,016419,20090806,101.6625000,0.005069
LQD,016419,20090717,98.6172000,-0.001180
LQD,016419,20090730,100.7778000,0.005533
LQD,016419,20090727,99.7991000,-0.000178
LQD,016419,20090722,99.8755000,-0.001166
LQD,016419,20090728,100.0541000,0.002555
LQD,016419,20090729,100.2233000,0.001691
LQD,016419,20090803,101.6841000,0.001052
LQD,016419,20090811,102.0033000,0.001670
LQD,016419,20090706,98.5516000,-0.001173
LQD,016419,20090430,93.7894000,0.002307
LQD,016419,20090529,96.4879000,0.023225
LQD,016419,20090505,94.0932000,0.003627
LQD,016419,20090323,91.2511000,-0.001416
LQD,016419,20090611,96.3481000,0.008718
LQD,016419,20090604,95.4083000,-0.010493
LQD,016419,20090326,91.2826000,0.003938
LQD,016419,20090318,91.2019000,0.006799
LQD,016419,20090612,97.0806000,0.007603
LQD,016419,20090428,93.7883000,-0.004039
LQD,016419,20090327,91.4033000,0.001322
LQD,016419,20090617,98.2473000,-0.003697
LQD,016419,20090623,98.3380000,0.000731
LQD,016419,20090626,98.8820000,-0.004672
LQD,016419,20090402,91.2808000,-0.004513
LQD,016419,20090403,90.6861000,-0.006515
LQD,016419,20090406,90.9064000,0.002429
LQD,016419,20090421,93.7459000,-0.005006
LQD,016419,20090407,91.1019000,0.002151
LQD,016419,20090408,91.6893000,0.006448
LQD,016419,20090413,92.3918000,0.011159
LQD,016419,20090409,91.3722000,-0.003458
LQD,016419,20090401,91.6946000,0.001187
LQD,016419,20090420,94.2176000,0.013417
LQD,016419,20090417,92.9702000,-0.005109
LQD,016419,20090422,93.6577000,-0.000941
LQD,016419,20090106,97.3389000,0.001245
LQD,016419,20090309,91.5251000,-0.009551
